CompName,Expt,Mannhold_LogP,Atomic_Polarizabilities,Aromatic_Atoms_Count,Aromatic_Bonds_Count,Element_Count,Bond_Polarizabilities,Bond_Count,Eccentric_Connectivity_Index,Fragment_Complexity,VABC_Volume_Descriptor,Hydrogen_Bond_Acceptors,Hydrogen_Bond_Donors,Largest_Chain,Largest_Pi_Chain,Petitjean_Number,Rotatable_Bonds_Count,Lipinski's_Rule_of_Five,Topological_Polar_Surface_Area,Vertex_adjacency_information_magnitude,Molecular_Weight,XLogP,Zagreb_Index,Formal_Charge,Formal_Charge_(pos),Formal_Charge_(neg),Heavy_Atoms_Count,Molar_Mass,SP3_Character
train1278,1,2.34,36.8211,6,6,32,20.8189,19,223,783.05,230.3368,5,1,2,8,0.5,4,0,66.48,5.2479,246.1004,1.459,94,0,0,0,18,246.2624,0.125
train1279,1,2.67,48.7427,11,11,42,27.9973,23,462,1516.05,272.4387,3,1,2,7,0.4615,6,0,35.16,5.5236,304.1455,3.445,108,0,0,0,21,304.8183,0.1667
train1280,1,3.33,61.4002,0,0,55,33.4838,30,515,2662.05,370.4111,5,2,4,6,0.5,7,0,91.67,5.9069,372.1937,0.905,160,0,0,0,27,372.4556,0.2727
train1281,1,1.79,33.2503,0,0,33,24.1057,14,168,814.06,216.1018,6,2,9,4,0.5,10,0,104.64,4.8074,218.1267,0.704,64,0,0,0,15,218.2506,0.2121
train1282,1,2.89,51.9143,12,12,41,26.6037,25,373,1343.05,307.838,3,0,3,15,0.5,7,1,24.83,5.6439,392.0291,5.17,120,0,0,0,23,393.7055,0.122
train1283,1,2.45,31.2639,6,6,28,19.3361,13,140,628.02,184.797,2,0,5,8,0.4286,6,0,20.31,4.7004,177.1154,1.95,60,0,0,0,13,177.2433,0.1429
train1284,1,3,42.3623,12,12,36,22.3177,20,229,1138.02,232.5976,2,1,2,13,0.2857,3,0,15.27,5.3219,238.147,3.378,96,0,0,0,18,238.3281,0.1111
train1285,1,2.89,42.3047,6,6,38,24.9373,19,211,1328.02,231.9045,1,1,0,7,0.5,4,0,23.47,5.2479,231.1623,2.493,98,0,0,0,17,231.3339,0.2368
train1286,1,2.34,34.2591,6,6,30,19.8609,17,181,721.04,206.887,4,1,2,6,0.4286,4,0,49.41,5.0875,218.1055,1.271,84,0,0,0,16,218.2522,0.1333
train1287,1,3.55,56.8654,12,12,50,32.4546,24,294,2095.02,326.591,2,0,8,6,0.5,11,0,20.31,5.585,309.2093,4.592,114,0,0,0,23,309.446,0.16
train1288,1,2.89,40.4971,16,17,33,19.5629,21,283,883.03,236.1149,1,0,0,17,0.4444,3,0,34.89,5.3923,250.1106,3.704,102,0,0,0,19,250.2958,0.0606
train1289,1,2.56,35.5859,6,6,31,19.9321,17,243,784.03,213.1863,3,1,2,8,0.4444,4,0,38.33,5.0875,217.1103,2.173,82,0,0,0,16,217.2642,0.129
train1290,1,3,52.2514,12,12,44,32.2066,24,362,1654.04,294.4888,2,0,5,14,0.5,8,0,41.01,5.585,314.1453,4.216,114,0,0,0,22,314.4468,0.1364
train1291,1,2.67,40.0131,6,6,36,24.3049,18,218,1097.03,233.1187,3,1,4,6,0.5,5,0,38.33,5.1699,233.1416,2.505,82,0,0,0,17,233.3067,0.1944
train1292,1,3.33,62.7338,0,0,57,34.7122,30,513,2898.05,373.0476,5,3,4,6,0.5,8,0,94.83,5.9069,374.2093,1.525,160,0,0,0,27,374.4714,0.2807
train1293,1,3.66,77.1385,0,0,70,47.0195,37,752,4207.07,471.835,7,1,6,6,0.5,13,0,106.97,6.2095,472.2461,2.829,192,0,0,0,34,472.5716,0.2714
train1294,1,3.44,68.3894,0,0,62,39.7726,33,660,3355.06,413.7933,6,2,6,6,0.5,10,0,100.9,6.0444,416.2199,1.836,174,0,0,0,30,416.5082,0.2742
train1295,1,2.23,31.6395,0,0,30,21.1605,13,103,744.03,192.4641,3,1,2,3,0.4,5,0,46.17,4.7004,183.1259,1.151,64,0,0,0,13,183.2479,0.2667
train1296,1,3.22,59.203,12,12,48,34.757,27,414,2049.04,326.4431,2,0,2,6,0.5,4,0,57.08,5.7549,356.1381,4.302,130,0,0,0,24,356.5509,0.1667
train1297,1,2.45,32.5975,6,6,30,19.8405,13,142,744.02,187.4334,1,1,4,7,0.4286,7,0,35.25,4.7004,179.131,2.073,60,0,0,0,13,179.2592,0.1667
train1298,1,3.22,48.5494,12,12,42,26.6906,22,333,1556.02,267.1896,2,1,5,7,0.5,5,0,15.27,5.4594,266.1783,3.766,102,0,0,0,20,266.3813,0.1429
train1299,1,3.11,61.6972,15,16,52,33.3028,32,877,2213.07,368.6,2,1,3,10,0.5,8,0,58.1,6,415.1463,3.491,154,0,0,0,29,415.8891,0.1538
train1300,1,3.44,68.6166,15,16,61,44.2574,33,816,3226.06,382.44,2,1,2,11,0.5,11,0,49.96,6.0444,409.2365,3.683,158,0,0,0,30,409.5221,0.1639
train1301,1,2.78,44.0714,6,6,40,26.3286,19,226,1375.03,252.6212,3,1,5,6,0.5,8,0,46.33,5.2479,246.1732,1.909,92,0,0,0,18,246.3485,0.2
train1302,1,3.66,67.698,15,16,59,38.42,33,942,2974.05,383.3801,2,1,5,10,0.4737,10,0,45.33,6.0444,408.2213,4.604,158,0,0,0,30,408.5093,0.1695
train1303,1,3.22,60.727,17,17,52,35.711,31,690,2269.06,344.7817,5,0,3,14,0.5,6,0,62.47,5.9542,376.1899,2.323,144,0,0,0,28,376.4524,0.1346
train1304,1,2.23,30.9019,6,6,28,21.0181,14,151,685.03,170.9843,3,0,0,7,0.4286,2,0,29.02,4.8074,177.1266,1.754,64,0,0,0,13,177.2466,0.2143
train1305,1,2.34,30.2423,6,6,27,15.9577,14,193,547.03,188.1419,1,1,5,6,0.4444,7,0,26.02,4.8074,197.1016,2.218,62,0,0,0,14,197.2248,0.1111
train1306,1,2.78,47.967,5,5,44,31.751,22,339,1736.04,268.9874,3,1,2,7,0.5,5,0,45.33,5.4594,276.1838,1.175,106,0,0,0,20,276.3746,0.25
train1307,1,3.44,52.4382,12,12,45,28.0818,24,330,1747.02,296.9386,2,0,4,8,0.4444,6,0,20.31,5.585,293.178,4.132,116,0,0,0,22,293.4035,0.1556
train1308,1,3.55,58.0938,12,12,50,33.1422,29,588,2316.03,318.2443,1,0,0,8,0.4615,3,0,21.7,5.858,335.1885,3.949,140,0,0,0,25,335.4402,0.2
train1309,1,3.11,48.3867,10,11,42,26.8533,24,340,1605.03,264.0533,2,1,0,11,0.4444,3,0,32.7,5.585,283.1572,3.038,122,0,0,0,21,283.3655,0.1905
train1310,1,2.23,37.7283,0,0,35,23.8717,17,179,953.05,241.5702,5,2,3,8,0.4286,7,0,75.27,5.0875,238.1317,2.319,86,0,0,0,17,238.2834,0.2
train1311,1,3.11,44.4911,12,12,38,24.6669,21,283,1258.02,247.6871,2,0,0,6,0.4444,2,0,12.47,5.3923,253.1467,2.846,98,0,0,0,19,253.3395,0.1316
train1312,1,3.11,61.3806,12,12,53,35.0174,29,655,2323.06,360.2294,4,2,3,11,0.4667,10,0,53.6,5.858,387.1714,3.818,138,0,0,0,27,387.9038,0.1509
train1313,1,2.89,49.2531,12,12,42,25.2629,25,404,1430.05,290.4939,3,1,2,19,0.4545,7,0,69.2,5.6439,309.1477,3.313,120,0,0,0,23,309.363,0.0952
train1314,1,3.44,64.9846,12,12,56,38.4294,35,653,2851.06,366.4206,4,0,3,9,0.5,6,0,60.89,6.1293,406.1893,2.27,178,0,0,0,30,406.4751,0.2143
train1315,1,2.45,39.4407,12,12,32,16.2193,23,318,736.06,244.7597,3,1,3,20,0.4444,2,0,87.28,5.5236,281.08,2.046,110,0,0,0,21,281.2667,0.0313
train1316,1,3.11,50.142,6,6,45,30.378,23,445,1789.03,287.2235,2,0,5,8,0.5,6,0,20.31,5.5236,289.1842,3.577,108,0,0,0,21,289.3883,0.2444
train1317,1,2.89,46.0951,6,6,40,25.2629,25,297,1516.04,256.7275,2,2,2,8,0.5,3,0,50.72,5.6439,285.1365,0.572,130,0,0,0,21,285.3383,0.225
train1318,1,3.33,61.0844,12,12,54,37.5536,29,635,2434.05,357.3851,4,0,5,9,0.5,9,0,32.78,5.858,370.2057,3.325,134,0,0,0,27,370.4612,0.1667
train1319,1,3.11,51.6599,12,12,43,26.1801,26,364,1610.04,293.9239,1,1,0,7,0.4444,4,0,32.7,5.7004,329.1183,3.244,128,0,0,0,23,329.8212,0.1628
train1320,1,2.78,50.5559,11,11,42,30.0841,25,377,1563.05,278.0397,4,1,0,15,0.5,3,0,59.11,5.6439,312.1409,2.753,122,0,0,0,22,312.4342,0.1429
train1321,1,3.55,63.919,12,12,56,37.643,30,673,2779.04,358.4636,4,1,3,15,0.5,7,0,29.95,5.9069,363.2311,3.252,140,0,0,0,27,363.4967,0.1607
train1322,1,3.33,76.5724,12,12,67,50.6436,39,1119,3851.09,446.1334,5,0,3,13,0.5,11,2,53.48,6.2854,507.2167,5.169,188,0,0,0,35,507.6135,0.209
train1323,1,2.89,48.9995,12,12,40,24.5185,26,320,1343.05,284.9882,4,1,0,9,0.5,3,0,41.57,5.7004,328.0979,2.974,130,0,0,0,23,328.7934,0.125
train1324,1,3.33,55.9074,6,6,50,31.4966,27,382,2410.03,302.4617,2,2,0,7,0.5,4,0,43.7,5.7549,313.2042,2.697,140,0,0,0,23,313.4346,0.28
train1325,1,2.89,53.0534,12,12,45,34.4866,25,362,1703.05,303.2791,4,0,5,16,0.4444,7,0,49,5.6439,330.1402,3.377,124,0,0,0,23,330.4462,0.1333
train1326,1,3.44,64.721,15,16,57,40.155,31,756,2844.05,356.3538,2,1,2,11,0.5,9,0,40.73,5.9542,379.226,3.768,148,0,0,0,28,379.4961,0.1579
train1327,1,1.79,23.1607,0,0,22,17.8373,11,82,374.04,149.3664,4,0,2,6,0.4,4,0,46.61,4.4594,157.0739,0.349,56,0,0,0,11,157.1674,0.2273
train1328,1,3.22,62.624,0,0,57,34.822,31,532,2844.06,379.1151,5,3,4,6,0.5,9,0,94.83,5.9542,392.1999,1.036,166,0,0,0,28,392.4619,0.2807
train1329,1,2.01,28.8739,6,6,25,16.0841,16,172,466.05,181.0853,4,1,3,10,0.4286,2,0,72.63,5,206.0691,-0.551,76,0,0,0,15,206.1984,0.08
train1330,1,3.22,53.2094,12,12,44,30.2906,25,360,1747.03,290.6381,2,0,0,13,0.4444,3,0,31.78,5.6439,310.1504,4.681,120,0,0,0,22,310.4582,0.1591
train1331,1,1.68,35.5079,9,10,33,21.9761,19,271,850.08,216.712,5,4,5,11,0.4444,8,0,130.05,5.2479,253.1175,-0.815,90,0,0,0,18,253.2582,0.1515
train1332,1,2.67,41.3467,6,6,38,27.4493,18,305,1249.03,235.7552,1,1,6,8,0.4545,7,0,30.49,5.1699,235.1572,2.883,82,0,0,0,17,235.3226,0.2105
train1333,1,2.12,35.9683,0,0,34,23.8717,16,182,916.05,226.9107,5,2,5,8,0.5,7,0,75.27,5,226.1317,2.079,78,0,0,0,16,226.2726,0.2353
train1334,1,3.33,64.0942,12,12,55,38.7658,30,603,2662.05,360.1065,3,1,3,14,0.4615,8,0,61.24,5.9069,384.1871,4.347,144,0,0,0,27,384.5368,0.1818
train1335,1,2.78,45.2999,11,11,40,25.7601,22,401,1384.04,252.8145,2,1,3,11,0.5,5,0,49.5,5.4594,272.1525,2.661,102,0,0,0,20,272.3428,0.175
train1336,1,3.22,50.7427,12,12,43,28.2373,25,378,1654.03,280.4894,3,0,0,15,0.5,2,0,18.84,5.6439,291.1735,3.406,120,0,0,0,22,291.3908,0.1395
train1337,1,2.67,40.0131,6,6,36,24.3049,18,220,1097.03,233.1187,3,1,4,6,0.5,5,0,38.33,5.1699,233.1416,2.569,82,0,0,0,17,233.3067,0.1944
train1338,1,2.34,33.1459,6,6,29,16.8181,14,150,659.03,200.438,2,2,4,6,0.4286,8,0,40.46,4.8074,214.0761,2.214,72,0,0,0,14,214.689,0.1724
train1339,1,3.22,47.6898,6,6,43,29.3102,20,240,1719.01,257.7062,1,0,0,6,0.5,2,0,3.24,5.3219,243.1987,4.218,94,0,0,0,18,243.3877,0.2558
train1340,1,2.56,34.3575,6,6,31,22.4805,15,164,842.02,192.373,2,0,0,6,0.4286,3,0,12.47,4.9069,191.131,1.936,70,0,0,0,14,191.2699,0.1935
train1341,1,2.23,27.3751,6,6,25,13.9849,11,118,515.02,155.048,2,2,4,6,0.4286,5,0,38.05,4.4594,150.1157,1.538,48,0,0,0,11,150.2212,0.12
train1342,1,3.88,63.479,12,12,55,33.683,30,580,2831.02,344.046,1,1,2,7,0.4615,4,1,23.47,5.9069,347.2249,5.159,148,0,0,0,26,347.4941,0.2182
train1343,1,2.23,28.9723,6,6,26,16.4257,13,184,520.03,176.2912,3,1,6,6,0.4444,5,0,52.32,4.7004,179.0946,1.589,56,0,0,0,13,179.2161,0.1154
train1344,1,3.33,50.1091,12,12,40,25.0309,24,337,1429.02,277.0049,1,0,0,14,0.4444,1,0,28.54,5.585,293.1238,4.035,116,0,0,0,21,293.4276,0.125
train1345,1,3,45.5303,12,12,35,18.8897,24,349,907.04,280.645,3,0,3,17,0.5,3,0,32.67,5.585,308.0716,3.186,114,0,0,0,22,308.7622,0.0571
train1346,1,3.44,64.4674,12,12,55,35.8126,31,700,2608.05,371.4681,3,1,3,15,0.5,7,0,35.94,5.9542,398.1761,3.55,146,0,0,0,28,398.9265,0.1636
train1347,1,3.22,75.7502,12,12,65,50.7718,35,865,3632.08,432.9945,6,1,4,17,0.5,11,0,97.77,6.1293,475.1963,3.776,170,0,0,0,32,475.6702,0.1846
train1348,1,2.56,46.1663,12,12,40,30.1097,25,506,1387.06,259.8151,4,0,0,8,0.4615,3,0,50.72,5.6439,298.143,1.628,118,0,0,0,22,298.3403,0.15
train1349,1,3.33,51.4427,11,11,42,27.2173,24,335,1605.02,279.6414,1,0,0,13,0.4444,1,0,31.48,5.585,295.1395,2.977,116,0,0,0,21,295.4435,0.1667
train1350,1,3.11,49.9575,12,12,40,23.2625,26,388,1343.04,290.8575,3,0,0,17,0.5,4,0,32.67,5.7004,324.1029,3.656,126,0,0,0,23,324.8047,0.125
train1351,1,3.33,51.643,12,12,45,30.197,23,352,1789.02,284.4856,2,0,5,7,0.5,6,0,6.48,5.5236,280.1939,4.005,108,0,0,0,21,280.408,0.1556
train1352,1,3.22,59.6402,0,0,54,32.5258,29,496,2599.05,355.7516,5,3,4,6,0.5,7,0,94.83,5.858,360.1937,1.021,154,0,0,0,26,360.4448,0.2778
train1353,1,3.33,65.2958,0,0,59,37.5862,32,639,3032.06,396.4973,6,2,6,6,0.5,9,0,100.9,6,402.2042,1.332,168,0,0,0,29,402.4816,0.2712
train1354,1,3.55,61.235,0,0,57,38.127,26,416,3094.02,337.2903,2,1,3,1,0.4545,5,1,37.3,5.7004,318.2559,6.098,136,0,0,0,23,318.4942,0.3509
train1355,1,2.67,40.5039,11,11,34,21.3161,21,261,954.04,232.4521,3,1,0,16,0.5,3,0,46.39,5.3923,253.1215,1.893,102,0,0,0,19,253.2997,0.0882
train1356,1,3.22,62.746,12,12,54,34.572,32,886,2266.07,386.5587,5,1,5,12,0.5,9,0,82.43,6,409.1802,2.974,150,0,0,0,30,409.4542,0.1481
train1357,1,3.44,76.919,0,0,70,48.197,40,856,4216.09,474.2502,7,1,7,6,0.4667,13,1,99.13,6.3219,508.2273,2.146,216,0,0,0,36,508.5525,0.2857
train1358,1,2.34,38.1547,6,6,34,23.9633,19,306,919.05,232.9732,5,1,6,7,0.4545,4,0,58.64,5.2479,248.1161,2.346,88,0,0,0,18,248.2782,0.1471
train1359,1,3.22,57.105,12,12,48,33.435,26,400,1948.04,326.4443,3,0,4,15,0.5,9,0,48.85,5.7004,340.1609,4.533,126,0,0,0,24,340.4842,0.1458
train1360,1,2.34,54.2378,6,6,49,38.6602,25,470,1948.08,325.7937,6,2,4,14,0.5,10,0,110.11,5.6439,355.1566,0.978,120,0,0,0,24,355.4541,0.1837
train1361,1,2.12,27.2123,0,0,25,16.7877,12,90,493.03,172.5317,3,1,2,7,0.4,4,0,46.17,4.585,167.0946,1.14,58,0,0,0,12,167.2054,0.2
train1362,1,3,45.3982,6,6,41,28.0818,19,267,1458.02,258.9204,2,0,6,8,0.4444,7,0,20.31,5.2479,245.178,3.82,88,0,0,0,18,245.3605,0.2195
train1363,1,2.45,46.7627,12,12,36,21.6973,27,404,844.08,302.611,2,0,3,17,0.5,8,1,47.69,5.7549,386.0268,5.558,134,0,0,0,25,386.7959,0.0833
train1364,1,3.55,55.163,12,12,47,30.197,27,344,2095.02,294.3646,2,0,0,13,0.5,1,0,6.48,5.7549,304.1939,4.237,132,0,0,0,23,304.4294,0.1915
train1365,1,2.23,40.4323,6,6,32,21.4677,20,313,747.06,255.2667,4,1,3,14,0.5,5,0,74.71,5.3219,296.0386,1.83,96,0,0,0,19,296.774,0.0938
train1366,1,2.34,39.9791,11,11,34,21.8409,22,272,916.06,234.9432,5,1,0,17,0.5,3,0,69.3,5.4594,270.1117,1.3,108,0,0,0,20,270.2871,0.0882
train1367,1,3.11,52.2822,12,12,46,31.5518,25,393,1798.04,299.8595,2,1,3,8,0.5,7,0,39.72,5.6439,313.1678,3.071,114,0,0,0,23,313.3915,0.1522
train1368,1,2.56,51.1522,6,6,45,33.8638,23,372,1654.06,306.7813,3,1,4,11,0.5,10,0,50.8,5.5236,370.0892,2.874,108,0,0,0,22,371.2696,0.2
train1369,1,3.44,57.5359,12,12,46,26.9041,29,472,1751.04,339.679,3,0,3,19,0.4545,3,0,30.27,5.858,361.1346,4.984,140,0,0,0,26,361.8681,0.1087
train1370,1,1.57,24.987,9,10,20,13.931,16,195,231.07,157.361,2,1,3,11,0.5,6,0,76.38,5,234.0075,2.281,80,0,0,0,15,234.1997,0.05
train1371,1,1.24,13.4702,0,0,12,11.1878,7,41,65.05,106.7209,1,0,5,0,0.5,7,0,9.23,3.8074,191.9398,2.112,34,0,0,0,8,192.9621,0.25
train1372,1,2.67,45.1371,6,6,40,29.4569,22,374,1261.05,280.0182,2,0,4,14,0.4545,9,0,48,5.4594,289.1314,2.416,102,0,0,0,21,289.327,0.125
train1373,1,1.9,21.0251,0,0,19,13.7349,11,73,310.03,128.2197,3,0,0,5,0.5,0,0,37.38,4.4594,139.0633,-0.285,54,0,0,0,10,139.1521,0.2632
train1374,1,3.66,63.9766,18,18,54,33.7034,31,689,2493.04,359.1567,4,0,2,9,0.5,6,0,31.73,5.9542,370.2157,4.489,144,0,0,0,28,370.4909,0.1111
train1375,1,1.79,29.2503,11,11,25,13.4297,18,252,404.07,184.097,4,1,3,8,0.4444,5,0,73.8,5.1699,238.0666,0.892,86,0,0,0,17,238.1939,0.04
train1376,1,3.11,64.4176,15,16,55,39.1024,32,888,2552.07,363.6344,4,1,4,10,0.5,10,0,77.07,6,415.173,3.752,152,0,0,0,29,415.5261,0.1636
train1377,1,2.23,37.7283,0,0,35,23.8717,17,195,953.05,241.5702,5,2,5,8,0.5,7,0,75.27,5.0875,238.1317,2.282,82,0,0,0,17,238.2834,0.2
train1378,1,3,46.7155,12,12,37,20.0845,22,328,1141.03,269.319,1,1,2,6,0.5,5,1,12.03,5.4594,305.0738,5.144,106,0,0,0,20,306.2301,0.1351
train1379,1,2.23,49.1087,12,12,39,24.6913,25,459,1175.08,293.9251,5,1,0,14,0.5,7,0,58.28,5.6439,371.0471,4.146,122,0,0,0,23,372.6804,0.1282
train1380,1,3.22,61.0958,12,12,53,36.7402,32,735,2493.06,346.3916,4,1,0,8,0.4667,3,0,54.04,6,379.1896,2.8,156,0,0,0,28,379.453,0.1698
train1381,1,3.33,65.4278,11,11,57,41.9102,29,582,2779.05,372.463,4,0,4,9,0.4615,10,0,61.02,5.858,386.2028,2.801,136,0,0,0,27,386.5527,0.193
train1382,1,2.78,44.1083,12,12,33,19.0717,22,279,845.04,261.0448,2,0,0,17,0.5,3,0,47.69,5.4594,300.0488,3.972,106,0,0,0,20,300.8074,0.0606
train1383,1,1.68,35.0903,0,0,32,32.6297,13,113,779.06,219.1033,4,0,7,2,0.5,9,0,85.04,4.7004,242.0647,1.248,68,0,0,0,14,242.3586,0.25
train1384,1,2.12,34.6347,0,0,32,21.6853,16,164,784.05,224.2742,5,2,4,8,0.4286,6,0,75.27,5,224.1161,1.713,78,0,0,0,16,224.2568,0.1875
train1385,1,2.67,50.7887,10,10,39,27.9913,26,415,1258.06,291.2758,4,0,3,17,0.4545,2,0,99.11,5.7004,340.0816,3.182,126,0,0,0,23,340.4685,0.1282
train1386,1,2.78,46.4331,11,11,39,27.5429,22,378,1301.04,260.3268,2,1,2,7,0.4545,5,0,58.73,5.4594,289.1136,2.005,100,0,0,0,20,289.3942,0.1538
train1387,1,2.78,44.6775,6,6,37,23.2625,22,279,1141.04,267.4989,3,0,0,13,0.5,3,0,32.67,5.4594,288.1029,2.786,106,0,0,0,20,288.7725,0.1622
train1388,1,2.23,41.1599,0,0,37,26.2401,17,195,1097.05,253.9254,4,2,6,8,0.5,8,0,90.29,5.0875,256.1245,2.899,82,0,0,0,17,256.3659,0.2432
train1389,1,3.33,73.3614,0,0,65,44.4586,36,675,3568.08,452.9432,5,1,4,6,0.4615,13,0,105.97,6.1699,482.1939,3.184,192,0,0,0,33,482.5824,0.2769
train1390,1,3,48.3559,11,11,40,28.1041,22,313,1384.03,268.4026,2,0,5,14,0.4444,6,0,34.72,5.4594,284.1347,3.531,104,0,0,0,20,284.4208,0.125
train1391,1,2.78,45.1525,12,14,37,24.7075,23,306,1220.04,236.5542,1,1,2,12,0.4444,4,0,47.27,5.5236,288.1096,3.553,116,0,0,0,20,288.3847,0.1622
train1392,1,3.22,64.722,0,0,57,37.102,31,530,2844.06,388.8339,4,2,4,6,0.5,9,0,99.9,5.9542,408.1771,2.262,168,0,0,0,28,408.5286,0.2807
train1393,1,2.23,31.5343,6,6,28,19.0657,16,193,631.04,190.021,4,1,2,10,0.5,4,0,49.77,5,207.0895,1.144,76,0,0,0,15,207.2262,0.1429
train1394,1,3.11,45.8247,12,12,40,25.5333,20,283,1339.02,260.0435,1,1,6,7,0.4444,8,0,21.26,5.3219,255.1623,3.948,90,0,0,0,19,255.3554,0.125
train1395,1,3.11,54.2118,12,12,48,34.5262,25,584,1994.04,304.2725,3,0,4,7,0.4667,7,0,28.6,5.6439,311.1998,3.781,114,0,0,0,23,311.422,0.1667
train1396,1,3.22,51.4802,12,12,45,30.9558,24,355,1747.03,291.0693,1,0,2,8,0.5,6,0,21.7,5.585,297.1729,2.829,114,0,0,0,22,297.3921,0.1556
train1397,1,3.33,68.2796,0,0,62,40.8404,35,618,3426.07,410.1409,6,2,4,6,0.5,9,0,93.06,6.1293,434.2105,1.224,192,0,0,0,31,434.4987,0.2903
train1398,1,3.22,71.6436,0,0,65,42.7564,37,744,3502.09,452.1009,8,2,6,6,0.5,13,0,127.2,6.2095,478.2003,0.862,196,0,0,0,34,478.5082,0.2615
train1399,1,1.68,27.3248,6,6,20,9.4372,14,172,218.06,187.3325,2,2,4,10,0.5,6,0,49.33,4.8074,252.9464,1.98,68,0,0,0,14,254.4979,0.05
train1400,1,2.56,44.0633,12,12,37,23.6967,26,363,969.07,280.4038,4,0,3,18,0.4444,6,0,40.62,5.7004,334.0929,2.586,130,0,0,0,24,334.2932,0.0811
train1401,1,2.89,54.2137,12,12,46,32.8063,27,415,1704.06,321.1973,2,0,5,13,0.5,11,1,31.78,5.7549,366.1378,5.523,134,0,0,0,25,366.4454,0.1522
train1402,1,3.11,58.9882,12,12,52,32.8938,31,818,2104.07,364.591,3,1,5,8,0.4706,12,0,40.54,5.9542,409.1665,4.323,152,0,0,0,29,409.418,0.1731
train1403,1,1.68,20.0671,0,0,19,15.6509,10,65,271.04,132.0704,4,0,0,6,0.25,3,0,46.61,4.3219,143.0582,-0.009,52,0,0,0,10,143.1408,0.2105
train1404,1,3.44,54.7366,12,12,48,32.3834,24,344,2038.02,301.7815,2,0,5,13,0.4444,7,0,6.48,5.585,294.2096,4.327,114,0,0,0,22,294.4346,0.1667
train1405,1,3.44,63.7562,12,12,56,38.0398,31,704,2725.05,365.0473,3,1,3,11,0.4667,8,0,50.8,5.9542,380.21,3.675,148,0,0,0,28,380.4809,0.1786
train1406,1,2.78,47.9507,12,12,38,21.6313,24,327,1138.05,286.4695,3,1,2,15,0.4444,6,0,35.83,5.585,334.064,4.475,116,0,0,0,22,335.2282,0.1053
train1407,1,2.23,45.6246,0,0,45,34.1714,18,328,1594.06,285.2858,6,2,13,4,0.5,14,1,90.65,5.1699,274.1893,2.572,80,0,0,0,19,274.3571,0.2444
train1408,1,3.11,63.2254,0,0,56,34.2586,32,547,2669.07,391.6035,4,2,4,6,0.5,10,0,74.6,6,428.1566,1.912,174,0,0,0,29,428.898,0.2857
train1409,1,2.23,29.0775,0,0,28,18.8825,10,79,619.02,178.7344,2,1,6,3,0.4,7,0,43.09,4.3219,155.131,1.849,46,0,0,0,11,155.2377,0.2143
train1410,1,2.12,27.3175,0,0,27,18.8825,9,70,586.02,164.0749,2,1,6,3,0.4,7,0,43.09,4.1699,143.131,1.953,40,0,0,0,10,143.227,0.2593
train1411,1,2.67,50.4714,0,0,48,37.2446,24,332,2181.05,282.024,5,1,2,0,0.4444,6,0,51.16,5.585,297.194,0.911,122,0,0,0,21,297.3905,0.3333
train1412,1,2.12,27.3175,0,0,27,18.8825,9,79,586.02,164.0749,2,1,7,3,0.5,7,0,43.09,4.1699,143.131,2.014,38,0,0,0,10,143.227,0.2593
train1413,1,2.12,34.6347,0,0,32,21.6853,16,182,784.05,224.2742,5,2,5,8,0.5,6,0,75.27,5,224.1161,1.483,78,0,0,0,16,224.2568,0.1875
train1414,1,2.12,34.6347,0,0,32,21.6853,16,182,784.05,224.2742,5,2,5,8,0.5,6,0,75.27,5,224.1161,2.079,78,0,0,0,16,224.2568,0.1875
train1415,1,2.45,46.9782,5,5,42,33.9598,20,369,1507.05,267.4675,3,0,7,8,0.5,9,0,66.49,5.3219,281.1562,3.341,90,0,0,0,19,281.4185,0.2381
train1416,1,2.67,46.2239,15,16,38,23.2961,25,417,1094.06,270.2283,5,0,5,20,0.4545,5,0,74.29,5.6439,305.1277,2.028,120,0,0,0,23,305.3345,0.0789
train1417,1,2.89,44.7455,12,12,36,23.1745,20,279,1027.03,261.6012,2,0,5,14,0.4444,7,0,16.13,5.3219,316.0575,3.779,92,0,0,0,19,317.2237,0.0833
train1418,1,3.11,51.5447,15,16,44,29.1953,25,383,1610.04,288.0996,3,0,4,15,0.5,7,0,37.61,5.6439,307.1685,3.984,122,0,0,0,23,307.3903,0.1136
train1419,1,2.45,43.0727,11,11,37,25.3473,23,287,1101.06,252.2391,5,0,0,17,0.5,4,0,58.44,5.5236,284.1273,1.105,114,0,0,0,21,284.3137,0.1081
train1420,1,2.45,41.2219,11,11,34,20.7781,21,261,954.05,235.2102,3,1,0,14,0.5,4,0,42.21,5.3923,274.0985,3.286,102,0,0,0,19,274.7492,0.1176
train1421,1,1.46,21.4343,5,5,18,12.3457,10,91,234.05,126.3666,4,2,3,9,0.5,4,0,105.53,4.3219,156.047,-0.269,46,0,0,0,10,156.2101,0.0556
train1422,1,2.01,31.5679,11,11,25,14.5321,16,217,466.05,181.6807,4,2,3,15,0.4444,4,0,105.53,5,218.0626,1.445,74,0,0,0,15,218.2797,0
train1423,1,1.46,42.8687,5,5,36,26.6713,20,431,916.1,267.4332,8,4,9,9,0.5,11,0,191.04,5.3219,312.0939,-0.274,88,0,0,0,20,312.4202,0.1111
train1424,1,1.46,14.1806,0,0,15,11.2614,7,34,140.04,104.7333,1,1,4,0,0.3333,7,0,20.23,3.8074,128.0449,1.803,38,0,0,0,8,128.0931,0.2667
