CompName,Expt,SlogP,SMR,LabuteASA,TPSA,AMW,ExactMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumAmideBonds,NumHeteroAtoms,NumHeavyAtoms,NumAtoms,NumStereocenters,NumUnspecifiedStereocenters,NumRings,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,FractionCSP3,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi1n,Chi2n,Chi3n,Chi4n,HallKierAlpha,kappa1,kappa2,kappa3,slogp_VSA1,slogp_VSA2,slogp_VSA3,slogp_VSA4,slogp_VSA5,slogp_VSA6,slogp_VSA7,slogp_VSA8,slogp_VSA9,slogp_VSA10,slogp_VSA11,slogp_VSA12,smr_VSA1,smr_VSA2,smr_VSA3,smr_VSA4,smr_VSA5,smr_VSA6,smr_VSA7,smr_VSA8,smr_VSA9,smr_VSA10,peoe_VSA1,peoe_VSA2,peoe_VSA3,peoe_VSA4,peoe_VSA5,peoe_VSA6,peoe_VSA7,peoe_VSA8,peoe_VSA9,peoe_VSA10,peoe_VSA11,peoe_VSA12,peoe_VSA13,peoe_VSA14,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
train1350,1,3.934,93.477,140.1514,32.67,324.811,324.1029,3,0,3,0,2,1,4,23,40,0,0,4,2,1,2,0,0,1,2,1,1,0.2632,13.4611,8.3014,6.5765,4.598,3.1586,7.9234,6.1401,4.3629,2.9865,-2.13,14.4615,5.8189,2.8884,4.8999,24.7084,4.7945,5.9179,23.9685,53.5233,5.0226,0,0,5.6874,0,11.6009,4.7945,0,0,10.9103,12.8416,17.9894,64.6805,0,0,28.9072,4.8999,9.7869,0,0,0,41.9328,36.9587,22.6943,11.3991,6.5448,0,5.9072,0,0,19,0,1,0,0,0,0,0,2,1,0,23,4,1,0,14,7,0,3,4,3,0,0,0,0,2,1,0,0,12,8,0,1,0,0,2,1,0,0,0,2,1
train1351,1,3.5491,89.911,127.5569,6.48,280.415,280.1939,2,0,4,0,2,0,2,21,45,0,0,3,2,0,1,0,0,1,2,0,0,0.3684,13.0488,7.7821,6.1526,4.2262,3.1263,7.7821,6.1526,4.2262,3.1263,-1.8,14.1505,6.3148,3.2732,4.8999,32.0848,12.9656,0,23.1112,48.5309,0,0,0,5.6874,0,0,0,0,4.8999,0,19.3864,32.0848,65.2213,0,0,5.6874,9.7998,0,0,0,0,42.4646,56.2385,18.7769,0,0,0,0,0,0,19,0,0,0,0,0,0,1,1,0,0,21,6,0,0,11,6,0,4,2,2,0,0,0,0,2,3,1,0,10,5,0,0,0,0,2,1,0,0,0,4,2
train1352,1,1.5576,95.0484,153.3413,94.83,360.45,360.1937,5,3,2,3,5,0,5,26,54,7,7,4,0,3,4,0,0,0,0,3,4,0.7143,15.4422,9.6606,9.192,8.2527,6.9193,9.6606,9.192,8.2527,6.9193,-1.3,18.0815,5.5997,2.0793,0,45.198,9.5891,28.5837,45.9516,23.8012,0,0,0,0,0,0,24.9087,0,0,28.5837,57.6566,6.6069,23.8012,0,0,11.5665,15.3196,9.5891,0,0,0,25.4966,56.092,16.7479,6.104,12.2079,11.5665,0,0,0,21,0,0,0,0,0,0,0,0,5,0,26,7,2,0,18,2,0,2,10,5,3,3,0,0,7,1,1,0,8,6,3,0,0,1,3,0,0,0,0,6,3
train1353,1,2.1284,104.5956,170.552,100.9,402.487,402.2042,6,2,3,2,6,0,6,29,59,7,7,4,0,3,4,0,0,0,0,3,4,0.6957,17.3115,10.5413,9.8141,8.5156,7.0751,10.5413,9.8141,8.5156,7.0751,-1.79,20.4815,6.6074,2.7895,0,46.0607,19.1205,28.5837,52.8753,23.8012,0,0,0,0,0,0,29.3335,0,0,28.5837,64.5803,6.6069,23.8012,0,0,17.5358,14.9499,14.3836,0,0,0,25.4966,56.092,23.6716,6.104,5.6011,12.3901,5.7832,0,5.9693,23,0,0,0,0,0,0,0,0,6,0,29,9,3,0,18,2,0,3,12,6,2,2,0,0,8,2,2,0,8,6,3,0,0,1,3,0,0,0,0,6,3
train1354,1,4.5952,91.9048,140.9705,37.3,318.501,318.2559,2,1,1,1,2,0,2,23,57,8,8,4,0,4,4,0,0,0,0,4,4,0.9524,15.1835,10.0455,9.8702,9.1288,7.9032,10.0455,9.8702,9.1288,7.9032,-0.37,16.1176,5.3118,2.1944,0,16.9937,4.7945,40.4195,78.5586,0,0,0,0,0,0,0,9.9011,0,0,40.4195,84.6626,0,0,0,0,5.7832,5.1065,4.7945,0,0,0,13.8475,99.2127,5.9179,6.104,5.7832,0,0,0,0,21,0,0,0,0,0,0,0,0,2,0,23,5,1,0,20,0,0,1,4,2,1,1,0,0,5,0,1,0,9,6,2,0,0,1,3,0,0,0,0,6,3
train1355,1,2.12302,75.7277,111.3332,46.39,253.305,253.1215,4,1,1,1,3,1,4,19,34,0,0,3,2,0,1,1,0,1,1,0,0,0.2,10.9739,6.2259,4.6931,3.4218,2.3713,6.2259,4.6931,3.4218,2.3713,-2.36,11.7148,4.3878,1.9489,5.3168,22.7307,11.8422,6.9237,16.8208,41.5211,0,0,0,5.6874,0,0,4.7945,0,4.5671,12.0401,6.9237,11.8615,53.3495,0,0,17.3063,9.8839,9.7869,0,0,0,30.3318,6.9237,30.0653,11.3991,6.5448,0,5.9072,0,0,15,0,0,0,0,0,0,0,3,1,0,19,3,1,0,11,6,0,1,5,4,1,1,0,0,3,0,0,0,9,7,0,0,0,1,1,1,0,0,0,2,1
train1356,1,3.03068,109.9367,174.8014,82.43,409.461,409.1802,6,1,7,1,5,1,7,30,54,0,0,3,2,1,1,0,1,1,2,0,0,0.3478,16.8586,9.9,7.2698,5.3739,3.6464,9.9,7.2698,5.3739,3.6464,-3.24,21.4684,9.9897,5.2174,10.0537,49.8792,0,23.0662,39.1211,42.4646,0,0,0,4.3904,5.7495,0,18.7164,5.2619,10.2167,5.9179,12.8416,33.2888,64.9721,0,11.8187,11.6904,14.9536,9.5891,4.3904,5.2619,0,0,68.3957,24.5709,24.3059,11.5667,5.7832,0,5.9072,0,23,1,0,0,0,0,0,2,1,3,0,30,11,2,1,12,6,0,7,9,6,1,1,0,0,5,5,2,0,11,7,0,0,0,0,3,0,0,0,0,0,0
train1357,1,3.3277,123.0418,208.7699,99.13,508.558,508.2273,7,1,4,1,7,0,9,36,70,9,9,5,0,4,5,0,1,1,0,3,4,0.7407,21.307,12.6924,11.8765,9.6886,8.1573,12.6924,11.8765,9.6886,8.1573,-1.97,25.67,7.7721,3.0215,0,64.6857,28.5942,22.6658,60.302,23.8012,0,0,0,8.7808,0,0,42.4816,0,0,22.6658,95.7385,6.6069,23.8012,0,0,17.5358,19.3171,14.3836,8.7808,0,0,19.9235,63.6767,23.1687,12.2079,6.1717,29.447,5.7832,0,5.9693,27,2,0,0,0,0,0,0,0,5,2,36,13,3,0,22,2,0,4,14,7,1,1,0,0,11,3,2,0,8,7,5,0,0,2,3,0,0,0,0,8,4
train1358,1,2.2995,66.0597,105.7265,58.64,248.282,248.1161,5,1,3,1,3,3,5,18,34,1,1,2,1,1,1,0,1,1,1,0,0,0.3846,10.2574,6.0298,4.1256,2.7546,1.7973,6.0298,4.1256,2.7546,1.7973,-2.04,12.4178,5.5304,2.6122,5.3168,30.1138,4.7369,0,25.012,30.3318,0,0,0,9.5891,0,0,14.3259,0,10.2167,0,19.4485,13.0895,35.8953,0,0,12.1244,10.0537,0,14.489,0,0,37.2556,11.9843,6.5448,6.5448,6.104,0,0,0,12.1244,13,0,0,0,0,0,0,1,1,2,1,18,6,2,0,8,3,0,3,8,5,1,1,0,0,3,3,1,0,7,4,0,0,0,1,1,0,0,0,0,0,0
train1359,1,4.8321,101.7835,148.2065,23.55,340.492,340.1609,3,0,5,0,4,0,4,24,48,1,1,3,2,0,1,0,0,1,2,0,0,0.35,15.5604,9.2066,7.536,5.7274,3.9072,8.3901,6.4523,4.5971,2.8311,-1.78,17.0564,6.9941,3.2124,4.8999,37.3651,0,0,30.6263,52.2555,0,0,0,11.3748,0,11.7619,4.7945,0,4.8999,0,36.1011,25.54,48.028,0,0,28.9199,9.7998,4.7945,0,0,0,36.8847,45.2845,34.3618,11.3748,0,5.7832,0,0,0,20,0,0,0,0,1,0,1,1,1,0,24,9,1,0,10,6,0,5,4,3,0,0,0,0,5,2,3,0,8,6,0,0,0,0,3,0,0,0,0,4,2
train1360,1,0.9468,91.5864,142.7604,101.73,355.46,355.1566,7,3,7,2,5,1,8,24,49,1,1,2,1,1,1,0,1,1,1,0,0,0.5625,14.9343,9.6418,7.5106,5.1632,3.595,8.0955,5.9491,4.2522,3.0552,-1.64,18.6951,7.9562,4.461,15.1926,52.0108,10.0233,0,36.5442,23.0946,0,0,0,0,5.7495,0,17.9492,0,10.2167,5.139,37.1235,26.7441,23.7626,0,5.7495,15.9305,10.0537,9.6944,13.5568,0,0,6.9237,50.5511,12.5866,17.5687,5.7495,0,10.0233,5.9072,0,16,0,0,0,0,1,0,2,1,4,0,24,11,3,0,8,3,0,7,11,7,3,2,0,0,6,5,1,1,6,5,0,0,0,1,1,0,0,0,0,0,0
train1361,1,1.0054,45.3047,71.8363,46.17,167.208,167.0946,3,1,2,1,2,1,3,12,25,0,0,1,0,0,1,0,0,1,0,0,0,0.5556,7.3854,4.1903,2.9603,2.5625,1.5222,4.1903,2.9603,2.5625,1.5222,-1.12,8.9719,3.0895,1.0533,5.3168,11.6904,9.5891,5.415,26.6891,12.276,0,0,0,0,0,0,9.5891,0,5.3168,5.415,26.6891,0,12.276,0,0,11.6904,5.3168,9.5891,0,0,0,13.8475,18.9177,6.2,0,5.415,5.7832,5.9072,0,0,9,0,0,0,0,0,0,0,1,2,0,12,4,2,0,5,1,0,2,5,3,1,1,0,0,4,2,0,0,3,2,1,0,0,0,1,0,0,0,0,0,0
train1362,1,3.44222,75.0125,109.9963,20.31,245.366,245.178,2,0,5,0,2,0,2,18,41,1,1,2,1,1,1,0,1,1,1,0,0,0.5625,11.4849,7.0702,5.2778,3.7823,2.7164,7.0702,5.2778,3.7823,2.7164,-1.15,13.2856,6.1448,2.9931,0,29.8145,0,6.9237,48.5285,24.2655,0,0,0,0,0,0,4.7945,0,4.8999,0,45.5726,13.0895,35.3924,0,0,5.7832,0,9.6944,0,0,0,43.1735,39.2757,5.5635,6.0418,0,5.7832,0,0,0,16,0,0,0,0,0,0,0,1,1,0,18,7,1,0,8,3,0,5,3,2,0,0,0,0,3,2,2,0,8,3,0,0,0,1,1,0,0,0,0,0,0
train1363,1,5.0262,94.357,151.2867,15.6,386.801,386.0268,2,0,2,0,2,0,8,25,36,0,0,3,2,0,1,0,0,1,2,0,0,0.1765,14.2206,8.011,6.3089,4.229,3.0206,7.2248,5.4012,3.6444,2.621,-1.99,17.8209,6.7248,3.8234,4.8999,29.966,0,5.8172,11.1269,47.457,5.0226,0,0,23.249,0,23.8188,17.5617,0,0,4.9924,6.1763,17.9894,64.4313,0,0,40.2064,4.8999,4.9924,4.3904,13.1712,0,35.9515,30.3318,16.1495,17.9438,17.3505,0,0,0,6.1763,17,4,1,0,0,1,0,0,2,0,0,25,8,1,0,11,7,0,2,2,2,0,0,0,0,6,1,0,1,9,8,0,0,0,0,2,1,0,0,0,2,1
train1364,1,4.0175,95.383,138.2752,6.48,304.437,304.1939,2,0,1,0,2,0,2,23,47,1,1,6,2,3,4,0,3,4,2,0,0,0.4286,13.6177,9.074,7.3328,6.1193,4.8973,9.074,7.3328,6.1193,4.8973,-1.8,13.6219,5.3811,2.1959,4.8999,30.576,12.8416,5.9179,23.9685,48.5309,0,0,0,11.3748,0,0,0,0,4.8999,5.9179,31.7251,24.5342,59.6578,0,0,11.3748,9.7998,0,0,0,0,36.3982,67.9503,23.9614,0,0,0,0,0,0,21,0,0,0,0,0,0,0,2,0,0,23,1,0,0,20,6,0,1,2,2,0,0,0,0,0,0,0,0,15,8,0,0,0,0,5,1,0,0,0,12,11
train1365,1,2.63352,78.1297,120.3497,49.41,296.779,296.0386,4,1,2,1,3,2,6,19,32,0,0,2,1,1,1,0,1,1,1,0,0,0.2308,12.1389,7.0229,5.5478,4.1667,2.8723,5.6594,4.145,2.7729,1.6524,-1.46,13.9599,5.6707,3.1084,5.3168,29.5148,9.5891,6.9237,5.5635,29.3042,5.0226,0,0,5.6874,0,23.3628,9.5891,0,4.8999,0,6.9237,18.1173,39.8903,0,0,40.8646,10.2167,9.5891,0,0,0,35.4956,18.5536,13.1237,21.4919,0,0,5.9072,5.9072,0,13,0,1,0,0,1,0,1,1,2,0,19,6,3,0,8,3,0,2,6,4,1,1,0,0,5,2,1,0,5,6,0,0,0,1,1,0,0,0,0,0,0
train1366,1,1.74932,74.9397,115.5474,69.3,270.292,270.1117,6,1,1,1,3,2,6,20,34,0,0,3,2,0,1,1,0,1,1,0,0,0.2143,11.252,6.2885,4.7005,3.3959,2.3422,6.2885,4.7005,3.3959,2.3422,-2.63,12.4062,4.4832,1.768,9.7998,29.0594,9.5891,6.9237,12.1147,30.3318,0,0,0,17.1926,0,0,9.5891,0,10.1974,0,13.3446,16.8475,36.0258,0,0,29.007,0,24.4876,0,5.0987,0,18.1991,19.0565,12.7351,5.6939,12.1082,5.8179,11.8144,0,0,14,0,0,0,0,0,0,0,4,2,0,20,3,2,0,12,5,0,1,8,6,1,1,0,0,4,0,0,0,8,8,0,0,0,1,1,1,0,0,0,2,1
train1367,1,3.1938,90.0317,136.9278,39.72,313.397,313.1678,4,1,6,1,4,0,4,23,46,2,2,3,2,1,1,0,1,1,2,0,0,0.3684,13.404,8.1395,5.4422,3.825,2.7405,8.1395,5.4422,3.825,2.7405,-2.04,15.8405,7.9938,4.032,14.7905,32.4072,4.7369,0,18.5912,54.5973,0,0,0,0,11.499,0,14.2106,0,5.3168,0,19.1317,26.3033,60.1608,0,11.499,0,19.5274,0,0,0,0,42.4646,24.6199,13.0895,13.2138,6.104,17.603,0,0,0,19,0,0,0,0,0,0,0,1,2,1,23,7,0,0,12,6,0,6,7,4,1,1,0,0,1,3,1,0,14,4,0,0,0,0,3,0,0,0,0,0,0
train1368,1,2.6804,89.8482,139.6408,50.8,371.275,370.0892,5,1,6,1,4,1,6,22,45,1,1,2,1,1,1,0,1,1,1,0,0,0.5625,14.9035,8.3393,6.1469,4.7505,3.4577,7.5463,5.2926,4.126,2.9654,-1.27,17.0897,7.8309,3.5492,14.7905,50.7028,0,0,30.1234,16.6055,0,0,0,0,11.499,15.9299,14.2683,0,10.2167,0,25.8072,33.8539,22.1689,0,11.499,21.8371,14.7905,9.6944,0,0,0,6.9237,53.9938,12.5866,18.6923,17.0625,0,0,5.9072,0,16,0,0,1,0,0,0,1,1,3,0,22,11,1,0,8,3,0,6,8,5,1,1,0,0,5,5,1,0,5,6,0,0,0,1,1,0,0,0,0,0,0
train1369,1,4.35418,107.527,158.9626,30.27,361.876,361.1346,3,0,1,0,3,0,4,26,46,0,0,4,2,1,2,0,1,1,2,0,1,0.2273,15.5001,9.1964,7.2206,5.3771,3.9193,8.8184,6.7842,5.142,3.7388,-2.54,16.9032,6.9928,3.0289,0,43.0265,0,11.3311,22.2538,48.5406,5.0226,17.3462,0,0,0,11.6009,0,5.2619,9.7998,0,0,33.2267,75.817,0,6.0692,28.9471,9.7998,0,0,5.2619,0,41.9328,41.9468,54.1113,6.0692,0,0,0,0,0,22,0,1,0,0,0,0,1,2,0,0,26,4,1,1,16,7,0,1,3,3,0,0,0,0,3,2,0,0,12,9,0,0,0,0,3,1,0,0,0,4,2
train1370,1,2.7771,50.7154,86.2881,48.14,234.202,234.0075,3,2,1,1,4,0,7,15,20,0,0,2,2,0,0,1,0,0,1,0,0,0.125,8.0235,4.6739,3.7917,2.4574,1.8825,3.8574,2.7294,1.61,1.1199,-1.5,10.0327,3.2654,2.2959,10.4705,11.3463,0,0,0,18.1991,0,10.2166,0,18.3028,5.7495,11.3368,17.9081,0,4.984,0,6.3624,5.7337,18.1991,0,5.7495,26.685,10.4705,0,4.984,0,13.1712,11.3368,12.1327,6.0664,10.2166,5.7495,5.1316,0,0,6.3624,8,3,0,0,0,1,0,1,1,1,0,15,6,0,0,5,5,0,1,4,3,2,1,0,0,4,1,0,1,5,4,0,0,0,1,1,0,0,0,0,2,1
train1371,1,1.9161,25.779,52.9468,9.23,192.962,191.9398,1,0,2,0,1,0,5,8,12,1,1,0,0,0,0,0,0,0,0,0,0,1,5.5835,2.6311,1.8706,1.0592,0.276,1.7154,1.0666,0.5262,0.0891,0.23,8.23,2.6814,2.0003,0,18.2993,4.7369,0,0,0,0,0,0,13.1712,0,15.9299,17.9081,0,0,0,11.1895,7.1098,0,0,0,15.9299,4.7369,0,4.3904,8.7808,0,0,15.9299,7.1098,0,0,0,5.0809,0,6.1086,3,3,0,1,0,0,0,0,0,1,0,8,7,0,0,0,0,0,2,2,1,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train1372,1,2.2806,80.2815,123.9578,48,289.331,289.1314,5,0,6,0,5,0,5,21,40,0,0,2,1,0,1,0,0,1,1,0,0,0.3125,12.4585,6.6084,4.5193,3.2325,2.1088,6.6084,4.5193,3.2325,2.1088,-2.43,14.9683,6.8334,3.3665,14.2106,45.1021,0,0,10.358,36.5607,0,0,0,0,17.2485,0,19.0051,0,4.8999,0,0,34.4189,42.1242,0,17.2485,5.7832,19.1105,4.7945,0,0,0,12.152,12.1327,30.9289,21.3294,0,17.2823,5.7495,0,0,16,0,0,0,0,0,0,0,1,4,0,21,9,2,0,7,4,0,6,9,5,0,0,0,0,4,5,1,0,6,5,0,0,0,1,1,0,0,0,0,0,0
train1373,1,0.2978,34.109,59.0001,37.38,139.154,139.0633,3,0,0,0,2,2,3,10,19,0,0,2,0,2,2,0,2,2,0,0,0,0.7143,5.6695,3.6373,2.8887,2.2854,1.77,3.6373,2.8887,2.2854,1.77,-0.86,5.8901,1.8104,0.6023,0,22.7561,9.5891,0,25.6833,0,0,0,0,0,0,0,9.5891,0,4.8999,0,31.7251,0,0,0,0,11.8144,0,14.489,0,0,0,0,12.8416,18.8835,0,0,0,11.8144,0,0,7,0,0,0,0,0,0,0,1,2,0,10,0,2,0,9,0,0,0,5,3,0,0,0,0,2,0,0,0,4,4,0,0,0,2,0,0,0,0,0,2,1
train1374,1,4.13112,114.441,166.6991,31.73,370.5,370.2157,4,0,5,0,4,0,4,28,54,0,0,4,3,1,1,1,1,1,2,0,0,0.25,16.2775,9.8599,7.1619,5.1496,3.7466,9.8599,7.1619,5.1496,3.7466,-2.98,18.3864,8.8056,4.4612,0,47.2864,0,6.9237,28.5566,83.9642,0,0,0,0,0,0,0,0,14.8928,5.1014,12.9656,26.179,101.3775,0,0,6.2146,0,14.8928,0,5.1014,0,66.73,30.1834,31.873,17.9504,0,0,0,0,0,24,0,0,0,0,0,0,1,3,0,0,28,6,1,0,15,9,0,5,4,4,0,0,0,0,1,2,1,0,18,6,0,0,0,0,4,0,0,0,0,0,0
train1375,1,0.7035,53.9999,94.8462,73.8,238.197,238.0666,5,2,3,1,4,1,7,17,25,0,0,2,2,0,0,1,0,0,1,0,0,0.1,8.5997,4.705,3.3658,2.1729,1.334,4.705,3.3658,2.1729,1.334,-2.31,11.1836,4.2821,2.2729,5.7337,20.901,6.5448,11.6344,16.0519,24.3959,0,0,0,8.7808,0,0,13.5754,0,14.9939,5.7337,6.5448,0,47.2878,0,0,5.9072,5.7337,4.7945,13.4626,0,5.0987,11.2798,12.1327,5.5635,12.7416,11.6344,5.6939,0,5.9072,0,10,2,0,0,0,0,0,1,3,1,0,17,6,1,0,6,5,0,3,6,5,2,1,0,0,4,1,1,0,6,5,0,0,0,1,1,0,0,0,0,0,0
train1376,1,3.7759,115.3868,173.9018,48.83,415.534,415.173,5,1,7,1,6,0,7,29,55,1,1,4,3,1,1,1,1,1,2,0,0,0.4091,17.316,10.7714,8.5347,6.5411,4.7289,9.9549,7.5256,5.4141,3.7303,-2.22,20.0691,9.0688,5.0404,9.6368,60.425,0,5.8172,12.8416,48.5309,0,10.2166,0,9.522,5.7495,11.3368,14.2338,0,9.8839,0,24.9875,38.1887,54.3482,0,5.7495,26.685,19.6432,0,9.3744,0,0,23.4695,49.2398,32.7238,10.2166,24.2776,5.1316,0,0,0,22,1,0,0,0,1,0,1,2,2,0,29,10,0,0,14,8,0,7,7,5,1,1,0,0,3,3,2,0,14,7,0,0,0,1,3,0,0,0,0,2,1
train1377,1,1.3511,63.0004,100.6425,75.27,238.287,238.1317,5,2,5,2,3,4,5,17,35,1,1,1,0,1,1,0,1,1,0,0,0,0.5833,10.2079,5.7638,4.3912,3.2938,2.3049,5.7638,4.3912,3.2938,2.3049,-1.65,13.4151,5.1199,2.227,10.6336,17.8455,9.5891,11.3329,33.1099,12.655,0,0,0,4.7945,0,0,14.3836,0,10.6336,11.3329,33.1099,0,12.655,0,0,17.8455,0,20.2227,4.7945,0,6.5789,26.3443,18.7595,0,0,5.415,0,11.8144,0,6.0311,12,0,0,0,0,0,0,0,2,3,0,17,7,4,0,6,0,0,5,8,5,2,2,0,0,6,4,1,0,2,3,1,0,0,0,1,0,0,0,0,0,0
train1378,1,5.1796,85.7817,129.4638,12.03,306.236,305.0738,1,1,2,1,1,0,3,20,37,2,2,3,2,0,1,0,0,0,2,0,1,0.2941,12.8782,7.6705,6.0881,4.9244,3.4716,6.9145,5.2737,4.1853,3.1651,-1.02,13.9401,5.7677,2.4604,5.3168,7.0477,0,0,41.4917,42.4646,10.0453,0,0,0,0,23.2019,0,0,5.3168,0,24.8014,7.0477,69.2002,0,0,23.2019,5.3168,0,0,0,0,53.5337,48.7124,11.9597,10.0453,0,0,0,0,0,17,0,2,0,0,0,0,1,0,0,0,20,5,0,0,11,6,0,2,1,1,1,1,0,0,3,1,0,0,9,7,0,0,0,0,3,0,0,0,0,2,1
train1379,1,3.4378,96.6204,149.516,58.28,372.687,371.0471,5,2,2,1,5,0,8,23,39,0,0,3,2,1,1,1,1,1,1,0,0,0.3333,14.8284,8.2976,6.73,4.895,3.2079,7.1637,5.5084,3.8748,2.5036,-1.27,16.583,6.6903,3.4775,10.6336,48.0946,0,0,0,18.3296,15.0679,11.1269,0,11.7662,0,34.8028,0,0,14.8679,0,0,43.8603,33.3975,0,11.1269,46.569,15.5335,0,4.984,4.984,0,34.8028,19.1804,48.5254,10.0453,5.8179,0,5.9483,0,0,15,0,3,0,0,0,0,1,4,0,0,23,7,0,0,12,6,0,2,5,5,2,1,0,0,5,0,0,0,9,9,0,0,0,0,3,0,0,0,0,0,0
train1380,1,2.2549,106.6887,164.5786,54.04,379.46,379.1896,6,1,3,1,5,1,6,28,53,1,1,5,2,2,3,0,2,3,2,0,0,0.4091,15.8424,9.9641,7.7574,6.1175,4.5792,9.9641,7.7574,6.1175,4.5792,-2.73,17.374,7.0192,2.9763,19.6904,55.3598,4.7945,0,12.8416,54.5973,0,0,0,5.6874,11.499,0,14.2683,0,10.2167,0,24.4845,37.8098,54.5973,0,11.499,11.5946,19.6904,9.6944,0,0,0,30.3318,37.1071,25.3217,6.6687,18.2498,11.499,5.9072,0,0,22,0,0,0,0,0,0,0,3,1,2,28,3,1,0,22,6,0,3,9,6,1,1,0,0,1,1,0,0,18,7,1,0,0,1,4,0,0,0,0,3,1
train1381,1,4.2148,112.523,166.2971,32.78,386.561,386.2028,4,0,8,0,4,1,5,27,57,0,0,3,2,1,1,1,1,1,1,0,0,0.5,17.2113,10.6809,8.2789,6.4311,4.7329,9.8013,7.2466,5.4949,4.0347,-1.69,20.0548,9.489,4.7805,4.8999,49.697,15.9522,0,31.0633,47.8446,0,0,0,5.6874,0,11.3368,9.5314,0,4.8999,0,38.1459,38.2509,52.7218,0,0,22.9314,14.5367,4.7945,0,0,11.3368,31.1892,42.8416,43.7294,12.1458,0,0,5.9072,0,0,22,0,0,0,0,1,0,1,1,2,0,27,11,1,0,12,5,0,8,6,4,0,0,0,0,3,5,2,0,13,3,1,0,0,1,2,0,0,0,0,0,0
train1382,1,3.9546,89.401,128.2596,15.6,300.814,300.0488,2,0,1,0,2,0,4,20,33,0,0,3,2,0,1,0,0,1,2,0,0,0.125,12.579,7.1159,5.5528,4.0069,2.6405,6.3296,4.6451,3.3688,2.3055,-1.71,13.2813,5.3481,2.3461,4.8999,24.2926,0,0,11.1269,53.5233,5.0226,0,0,5.6874,0,23.8188,0,0,0,4.9924,0,18.4923,64.6805,0,0,40.2064,4.8999,4.9924,0,0,0,54.1506,18.1991,23.1972,17.9438,4.9885,0,0,0,0,16,0,1,0,0,1,0,0,2,0,0,20,3,1,0,11,7,0,1,2,2,0,0,0,0,3,0,0,0,10,7,0,0,0,0,2,1,0,0,0,2,1
train1383,1,0.982,57.6176,86.5446,68.28,242.362,242.0647,4,0,5,0,4,0,6,14,32,0,0,0,0,0,0,0,0,0,0,0,0,1,10.7038,7.9317,8.9684,8.9707,5.5996,4.6271,3.2942,2.7181,1.2439,-0.1,13.9,4.1821,1.9539,0,32.4204,19.6745,0,34.1158,0,0,0,0,0,0,0,16.8356,0,0,0,38.1948,11.5057,0,0,0,19.6745,0,0,16.8356,0,0,20.7712,13.3446,11.5057,0,0,23.7536,0,0,0,8,0,0,0,0,2,0,0,0,4,0,14,9,4,0,0,0,0,5,8,4,0,0,0,0,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
train1384,1,0.961,58.3834,94.2775,75.27,224.26,224.1161,5,2,4,2,3,4,5,16,32,1,1,1,0,1,1,0,1,1,0,0,0,0.5455,9.5008,5.2638,4.0108,3.1844,1.9739,5.2638,4.0108,3.1844,1.9739,-1.65,12.4197,4.467,1.7272,10.6336,17.8455,9.5891,11.3329,26.6891,12.655,0,0,0,4.7945,0,0,14.3836,0,10.6336,11.3329,26.6891,0,12.655,0,0,17.8455,0,20.2227,4.7945,0,6.5789,26.3443,12.3387,0,0,5.415,0,11.8144,0,6.0311,11,0,0,0,0,0,0,0,2,3,0,16,6,4,0,6,0,0,4,8,5,2,2,0,0,6,3,1,0,2,3,1,0,0,0,1,0,0,0,0,0,0
train1385,1,3.40398,96.597,143.16,42.63,340.477,340.0816,4,0,0,0,6,0,6,23,39,0,0,4,2,1,2,2,1,2,0,0,0,0.2941,14.4535,9.417,7.2698,5.8375,4.6429,7.5314,5.7827,4.3628,3.056,-1.94,14.6396,5.9286,2.5096,0,48.8621,0,11.3311,16.6904,32.5887,0,5.5731,0,5.6874,0,22.6736,0,5.2619,9.7998,4.9924,0,33.2267,44.2866,0,6.0692,39.7697,9.7998,0,4.9924,16.5987,11.3368,0,12.4277,70.6587,11.7566,5.8356,0,0,0,0,17,0,0,0,0,2,0,1,3,0,0,23,3,1,1,15,6,0,0,4,4,0,0,0,0,2,2,0,0,11,8,0,0,0,2,1,1,0,0,0,4,2
